prompt,other_prompt,classes,answer_index,indices,anchor_scale,kshot,preprompt,reverse
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2203

A:","You are a unit conversion robot.
Random number: 2203.
Q: How many pounds are in a tonne?
1:  2205
2:  2203

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2203
2:  2205

A:","You are a unit conversion robot.
Random number: 2203.
Q: How many pounds are in a tonne?
1:  2203
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2203

A:","You are a unit conversion robot.
Random number: 2203.
Q: How many pounds are in a tonne?
1:  2205
2:  2203

A:","[' 2205', ' 2203']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2203
2:  2205

A:","You are a unit conversion robot.
Random number: 2203.
Q: How many pounds are in a tonne?
1:  2203
2:  2205

A:","[' 2203', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2207

A:","You are a unit conversion robot.
Random number: 2207.
Q: How many pounds are in a tonne?
1:  2205
2:  2207

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2207
2:  2205

A:","You are a unit conversion robot.
Random number: 2207.
Q: How many pounds are in a tonne?
1:  2207
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2207

A:","You are a unit conversion robot.
Random number: 2207.
Q: How many pounds are in a tonne?
1:  2205
2:  2207

A:","[' 2205', ' 2207']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2207
2:  2205

A:","You are a unit conversion robot.
Random number: 2207.
Q: How many pounds are in a tonne?
1:  2207
2:  2205

A:","[' 2207', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2208

A:","You are a unit conversion robot.
Random number: 2208.
Q: How many pounds are in a tonne?
1:  2205
2:  2208

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2208
2:  2205

A:","You are a unit conversion robot.
Random number: 2208.
Q: How many pounds are in a tonne?
1:  2208
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2208

A:","You are a unit conversion robot.
Random number: 2208.
Q: How many pounds are in a tonne?
1:  2205
2:  2208

A:","[' 2205', ' 2208']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2208
2:  2205

A:","You are a unit conversion robot.
Random number: 2208.
Q: How many pounds are in a tonne?
1:  2208
2:  2205

A:","[' 2208', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2209

A:","You are a unit conversion robot.
Random number: 2209.
Q: How many pounds are in a tonne?
1:  2205
2:  2209

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2209
2:  2205

A:","You are a unit conversion robot.
Random number: 2209.
Q: How many pounds are in a tonne?
1:  2209
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2209

A:","You are a unit conversion robot.
Random number: 2209.
Q: How many pounds are in a tonne?
1:  2205
2:  2209

A:","[' 2205', ' 2209']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2209
2:  2205

A:","You are a unit conversion robot.
Random number: 2209.
Q: How many pounds are in a tonne?
1:  2209
2:  2205

A:","[' 2209', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2210

A:","You are a unit conversion robot.
Random number: 2210.
Q: How many pounds are in a tonne?
1:  2205
2:  2210

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2210
2:  2205

A:","You are a unit conversion robot.
Random number: 2210.
Q: How many pounds are in a tonne?
1:  2210
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2210

A:","You are a unit conversion robot.
Random number: 2210.
Q: How many pounds are in a tonne?
1:  2205
2:  2210

A:","[' 2205', ' 2210']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2210
2:  2205

A:","You are a unit conversion robot.
Random number: 2210.
Q: How many pounds are in a tonne?
1:  2210
2:  2205

A:","[' 2210', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2211

A:","You are a unit conversion robot.
Random number: 2211.
Q: How many pounds are in a tonne?
1:  2205
2:  2211

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2211
2:  2205

A:","You are a unit conversion robot.
Random number: 2211.
Q: How many pounds are in a tonne?
1:  2211
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2211

A:","You are a unit conversion robot.
Random number: 2211.
Q: How many pounds are in a tonne?
1:  2205
2:  2211

A:","[' 2205', ' 2211']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2211
2:  2205

A:","You are a unit conversion robot.
Random number: 2211.
Q: How many pounds are in a tonne?
1:  2211
2:  2205

A:","[' 2211', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2212

A:","You are a unit conversion robot.
Random number: 2212.
Q: How many pounds are in a tonne?
1:  2205
2:  2212

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2212
2:  2205

A:","You are a unit conversion robot.
Random number: 2212.
Q: How many pounds are in a tonne?
1:  2212
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2212

A:","You are a unit conversion robot.
Random number: 2212.
Q: How many pounds are in a tonne?
1:  2205
2:  2212

A:","[' 2205', ' 2212']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2212
2:  2205

A:","You are a unit conversion robot.
Random number: 2212.
Q: How many pounds are in a tonne?
1:  2212
2:  2205

A:","[' 2212', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2213

A:","You are a unit conversion robot.
Random number: 2213.
Q: How many pounds are in a tonne?
1:  2205
2:  2213

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2213
2:  2205

A:","You are a unit conversion robot.
Random number: 2213.
Q: How many pounds are in a tonne?
1:  2213
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2213

A:","You are a unit conversion robot.
Random number: 2213.
Q: How many pounds are in a tonne?
1:  2205
2:  2213

A:","[' 2205', ' 2213']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2213
2:  2205

A:","You are a unit conversion robot.
Random number: 2213.
Q: How many pounds are in a tonne?
1:  2213
2:  2205

A:","[' 2213', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2214

A:","You are a unit conversion robot.
Random number: 2214.
Q: How many pounds are in a tonne?
1:  2205
2:  2214

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2214
2:  2205

A:","You are a unit conversion robot.
Random number: 2214.
Q: How many pounds are in a tonne?
1:  2214
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2214

A:","You are a unit conversion robot.
Random number: 2214.
Q: How many pounds are in a tonne?
1:  2205
2:  2214

A:","[' 2205', ' 2214']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2214
2:  2205

A:","You are a unit conversion robot.
Random number: 2214.
Q: How many pounds are in a tonne?
1:  2214
2:  2205

A:","[' 2214', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2215

A:","You are a unit conversion robot.
Random number: 2215.
Q: How many pounds are in a tonne?
1:  2205
2:  2215

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2215
2:  2205

A:","You are a unit conversion robot.
Random number: 2215.
Q: How many pounds are in a tonne?
1:  2215
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2215

A:","You are a unit conversion robot.
Random number: 2215.
Q: How many pounds are in a tonne?
1:  2205
2:  2215

A:","[' 2205', ' 2215']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2215
2:  2205

A:","You are a unit conversion robot.
Random number: 2215.
Q: How many pounds are in a tonne?
1:  2215
2:  2205

A:","[' 2215', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2216

A:","You are a unit conversion robot.
Random number: 2216.
Q: How many pounds are in a tonne?
1:  2205
2:  2216

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2216
2:  2205

A:","You are a unit conversion robot.
Random number: 2216.
Q: How many pounds are in a tonne?
1:  2216
2:  2205

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2205
2:  2216

A:","You are a unit conversion robot.
Random number: 2216.
Q: How many pounds are in a tonne?
1:  2205
2:  2216

A:","[' 2205', ' 2216']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many pounds are in a tonne?
1:  2216
2:  2205

A:","You are a unit conversion robot.
Random number: 2216.
Q: How many pounds are in a tonne?
1:  2216
2:  2205

A:","[' 2216', ' 2205']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3774

A:","You are a unit conversion robot.
Random number: 3774.
Q: How many milliliters are in a gallon?
1:  3785
2:  3774

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3774
2:  3785

A:","You are a unit conversion robot.
Random number: 3774.
Q: How many milliliters are in a gallon?
1:  3774
2:  3785

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3774

A:","You are a unit conversion robot.
Random number: 3774.
Q: How many milliliters are in a gallon?
1:  3785
2:  3774

A:","[' 3785', ' 3774']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3774
2:  3785

A:","You are a unit conversion robot.
Random number: 3774.
Q: How many milliliters are in a gallon?
1:  3774
2:  3785

A:","[' 3774', ' 3785']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3775

A:","You are a unit conversion robot.
Random number: 3775.
Q: How many milliliters are in a gallon?
1:  3785
2:  3775

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3775
2:  3785

A:","You are a unit conversion robot.
Random number: 3775.
Q: How many milliliters are in a gallon?
1:  3775
2:  3785

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3775

A:","You are a unit conversion robot.
Random number: 3775.
Q: How many milliliters are in a gallon?
1:  3785
2:  3775

A:","[' 3785', ' 3775']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3775
2:  3785

A:","You are a unit conversion robot.
Random number: 3775.
Q: How many milliliters are in a gallon?
1:  3775
2:  3785

A:","[' 3775', ' 3785']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3776

A:","You are a unit conversion robot.
Random number: 3776.
Q: How many milliliters are in a gallon?
1:  3785
2:  3776

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3776
2:  3785

A:","You are a unit conversion robot.
Random number: 3776.
Q: How many milliliters are in a gallon?
1:  3776
2:  3785

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3776

A:","You are a unit conversion robot.
Random number: 3776.
Q: How many milliliters are in a gallon?
1:  3785
2:  3776

A:","[' 3785', ' 3776']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3776
2:  3785

A:","You are a unit conversion robot.
Random number: 3776.
Q: How many milliliters are in a gallon?
1:  3776
2:  3785

A:","[' 3776', ' 3785']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3777

A:","You are a unit conversion robot.
Random number: 3777.
Q: How many milliliters are in a gallon?
1:  3785
2:  3777

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3777
2:  3785

A:","You are a unit conversion robot.
Random number: 3777.
Q: How many milliliters are in a gallon?
1:  3777
2:  3785

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3777

A:","You are a unit conversion robot.
Random number: 3777.
Q: How many milliliters are in a gallon?
1:  3785
2:  3777

A:","[' 3785', ' 3777']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3777
2:  3785

A:","You are a unit conversion robot.
Random number: 3777.
Q: How many milliliters are in a gallon?
1:  3777
2:  3785

A:","[' 3777', ' 3785']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3778

A:","You are a unit conversion robot.
Random number: 3778.
Q: How many milliliters are in a gallon?
1:  3785
2:  3778

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3778
2:  3785

A:","You are a unit conversion robot.
Random number: 3778.
Q: How many milliliters are in a gallon?
1:  3778
2:  3785

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3778

A:","You are a unit conversion robot.
Random number: 3778.
Q: How many milliliters are in a gallon?
1:  3785
2:  3778

A:","[' 3785', ' 3778']",0,False,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3778
2:  3785

A:","You are a unit conversion robot.
Random number: 3778.
Q: How many milliliters are in a gallon?
1:  3778
2:  3785

A:","[' 3778', ' 3785']",1,False,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3779

A:","You are a unit conversion robot.
Random number: 3779.
Q: How many milliliters are in a gallon?
1:  3785
2:  3779

A:","[' 1', ' 2']",0,True,1.0,0,True,False
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3779
2:  3785

A:","You are a unit conversion robot.
Random number: 3779.
Q: How many milliliters are in a gallon?
1:  3779
2:  3785

A:","[' 1', ' 2']",1,True,1.0,0,True,True
"You are a unit conversion robot.
Q: How many milliliters are in a gallon?
1:  3785
2:  3779

A:","You are a unit conversion robot.
Random number: 3779.
Q: How many milliliters are in a gallon?
1:  3785
2:  3779

A:","[' 3785', ' 3779']",0,False,1.0,0,True,False
