,engine,max_tokens,temperature,prompt,stream,question,repetition_penalty,n,answer
635,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
636,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
637,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
638,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
639,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
640,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
641,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
642,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
643,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
644,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
645,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
646,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
647,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
648,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of state colleges and universities in California.
A:",True,Number of state colleges and universities in California,8,5,2
649,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
650,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
651,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
652,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
653,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
654,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
655,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
656,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
657,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
658,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
659,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
660,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
661,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
662,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
663,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
664,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
665,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
666,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
667,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
668,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
669,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
670,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
671,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
672,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
673,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
674,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
675,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
676,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
677,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
678,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
679,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
680,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
681,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
682,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
683,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
684,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
685,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
686,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
687,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
688,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
689,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
690,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
691,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
692,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
693,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
694,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
695,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
696,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
697,gpt-j-6b,10,0.9,"
Q: Amount of feet in a meter.
A: 3.28084

Q: Number of Lincoln's presidency.
A:",True,Number of Lincoln's presidency,8,5,η
